ano,mes,data,regiao,uf,cidade,pm25,pm10,no2,co,o3,temperatura_media,umidade,indice_qualidade_ar,nivel_qualidade
2016,11,2016-11-01,Sudeste,RJ,Rio de Janeiro,24.2,27.34,26.1,0.63,38.05,20.5,43.3,44.0,Boa
2016,11,2016-11-01,Sudeste,RJ,Niterói,44.35,81.29,31.12,0.92,55.31,25.5,82.9,80.92,Ruim
2016,11,2016-11-01,Sudeste,RJ,Nova Iguaçu,34.5,77.28,27.47,0.61,42.23,25.0,78.6,66.38,Moderada
2016,11,2016-11-01,Sudeste,RJ,Petrópolis,41.82,65.76,34.0,1.38,33.45,26.8,79.8,76.95,Moderada
2016,11,2016-11-01,Sudeste,MG,Belo Horizonte,22.32,80.37,26.07,1.37,36.09,20.7,82.7,61.27,Moderada
2016,11,2016-11-01,Sudeste,MG,Uberlândia,49.26,64.12,9.53,1.63,34.26,22.7,51.5,79.2,Moderada
2016,11,2016-11-01,Sudeste,MG,Juiz de Fora,35.03,76.01,15.17,1.44,44.03,23.4,82.7,70.24,Moderada
2016,11,2016-11-01,Sudeste,ES,Vitória,28.24,92.38,19.81,1.79,40.12,28.7,58.6,71.8,Moderada
2016,11,2016-11-01,Sudeste,ES,Vila Velha,47.58,46.04,18.48,1.57,57.39,23.3,91.4,77.24,Moderada
2016,11,2016-11-01,Sudeste,ES,Serra,34.8,57.64,22.26,0.55,53.12,28.9,78.9,60.98,Moderada
2016,11,2016-11-01,Sul,PR,Curitiba,32.03,90.05,18.11,0.87,38.4,21.4,56.6,66.65,Moderada
2016,11,2016-11-01,Sul,PR,Londrina,43.65,50.12,25.45,1.17,50.26,24.0,75.8,72.59,Moderada
2016,11,2016-11-01,Sul,SC,Florianópolis,47.95,53.76,34.57,0.56,41.1,26.3,52.7,73.81,Moderada
2016,11,2016-11-01,Sul,SC,Joinville,39.64,39.61,21.35,0.52,40.35,30.0,48.6,59.09,Moderada
2016,11,2016-11-01,Sul,RS,Porto Alegre,44.47,43.37,36.0,1.16,52.19,19.6,47.8,74.38,Moderada
2016,11,2016-11-01,Sul,RS,Caxias do Sul,28.15,77.24,22.99,1.07,28.18,20.2,64.0,61.76,Moderada
2016,12,2016-12-01,Norte,AM,Manaus,31.85,96.13,44.06,0.96,52.24,28.5,47.3,76.62,Moderada
2016,12,2016-12-01,Norte,PA,Belém,44.07,77.29,25.74,1.8,60.35,33.6,74.0,85.84,Ruim
2016,12,2016-12-01,Norte,PA,Santarém,20.59,71.74,32.51,1.42,34.25,29.2,74.4,59.36,Moderada
2016,12,2016-12-01,Norte,RO,Porto Velho,45.67,85.72,13.56,0.32,11.14,27.1,45.1,69.57,Moderada
2016,12,2016-12-01,Norte,TO,Palmas,45.74,62.37,16.04,0.4,18.54,19.7,87.1,65.83,Moderada
2016,12,2016-12-01,Nordeste,BA,Salvador,54.93,92.16,24.53,0.55,34.18,22.6,56.5,86.42,Ruim
2016,12,2016-12-01,Nordeste,BA,Feira de Santana,35.13,70.66,13.81,1.03,42.26,26.7,44.1,65.18,Moderada
2016,12,2016-12-01,Nordeste,PE,Recife,28.43,73.56,28.93,0.43,55.09,30.1,65.5,60.19,Moderada
2016,12,2016-12-01,Nordeste,PE,Jaboatão dos Guararapes,24.01,65.15,19.36,0.67,44.47,27.7,68.5,52.5,Moderada
2016,12,2016-12-01,Nordeste,CE,Fortaleza,33.7,95.82,30.71,0.9,29.75,26.7,93.6,72.11,Moderada
2016,12,2016-12-01,Nordeste,CE,Juazeiro do Norte,20.72,37.65,30.89,1.63,57.29,21.0,82.3,54.54,Moderada
2016,12,2016-12-01,Nordeste,MA,São Luís,55.25,48.21,8.46,0.61,57.72,27.6,41.0,74.53,Moderada
2016,12,2016-12-01,Nordeste,PB,João Pessoa,37.42,91.33,40.28,0.3,43.87,26.7,73.9,73.38,Moderada
2016,12,2016-12-01,Centro-Oeste,DF,Brasília,23.55,44.97,21.14,1.58,57.36,29.6,64.1,56.13,Moderada
2016,12,2016-12-01,Centro-Oeste,GO,Goiânia,31.5,71.28,40.08,1.43,38.62,29.6,75.1,71.48,Moderada
2016,12,2016-12-01,Centro-Oeste,GO,Aparecida de Goiânia,36.79,97.15,18.59,1.31,39.41,28.6,82.4,76.48,Moderada
2016,12,2016-12-01,Centro-Oeste,MT,Cuiabá,39.77,71.09,18.12,1.49,42.27,19.6,58.0,74.27,Moderada
2016,12,2016-12-01,Centro-Oeste,MS,Campo Grande,56.73,68.71,21.19,1.62,38.31,27.4,78.8,90.35,Ruim
2016,12,2016-12-01,Sudeste,SP,São Paulo,33.42,85.99,19.91,0.62,40.62,27.6,59.3,65.59,Moderada
2016,12,2016-12-01,Sudeste,SP,Campinas,49.03,97.94,29.66,1.22,42.95,29.7,45.7,90.04,Ruim
2016,12,2016-12-01,Sudeste,SP,Ribeirão Preto,44.44,89.2,16.67,0.7,28.8,26.4,78.3,74.96,Moderada
2016,12,2016-12-01,Sudeste,RJ,Rio de Janeiro,35.18,66.63,25.28,0.75,48.93,29.2,66.3,65.5,Moderada
2016,12,2016-12-01,Sudeste,RJ,Niterói,31.9,73.56,11.88,0.58,35.59,24.4,66.6,58.25,Moderada
2016,12,2016-12-01,Sudeste,RJ,Nova Iguaçu,27.59,63.33,37.61,0.55,39.92,29.7,45.8,58.42,Moderada
2016,12,2016-12-01,Sudeste,RJ,Petrópolis,41.4,78.36,30.31,1.39,33.31,27.8,65.3,78.89,Moderada
2016,12,2016-12-01,Sudeste,MG,Belo Horizonte,19.8,61.41,25.85,1.75,17.34,24.3,56.1,55.37,Moderada
2016,12,2016-12-01,Sudeste,MG,Uberlândia,36.81,67.32,11.76,1.15,32.28,17.8,79.4,65.34,Moderada
2016,12,2016-12-01,Sudeste,MG,Juiz de Fora,35.89,56.39,11.43,1.13,50.95,22.2,76.4,63.4,Moderada
2016,12,2016-12-01,Sudeste,ES,Vitória,41.8,56.85,19.9,1.0,33.43,24.7,71.0,68.18,Moderada
2016,12,2016-12-01,Sudeste,ES,Vila Velha,36.6,111.26,31.07,1.18,38.96,24.7,65.5,81.88,Ruim
2016,12,2016-12-01,Sudeste,ES,Serra,31.43,84.41,13.05,0.65,49.08,23.3,45.7,62.74,Moderada
2016,12,2016-12-01,Sul,PR,Curitiba,22.36,73.72,38.32,0.55,39.22,25.6,58.3,56.46,Moderada
2016,12,2016-12-01,Sul,PR,Londrina,36.83,65.18,22.14,0.39,37.01,27.3,83.1,61.82,Moderada
2016,12,2016-12-01,Sul,SC,Florianópolis,47.42,58.71,18.37,0.63,19.89,25.5,64.5,68.99,Moderada
2016,12,2016-12-01,Sul,SC,Joinville,32.26,62.9,25.04,1.03,39.04,23.8,85.9,63.12,Moderada
2016,12,2016-12-01,Sul,RS,Porto Alegre,41.46,70.04,15.79,1.38,42.26,27.2,53.8,74.01,Moderada
2016,12,2016-12-01,Sul,RS,Caxias do Sul,35.23,58.56,30.89,1.32,27.6,28.1,93.5,67.38,Moderada
2017,1,2017-01-01,Norte,AM,Manaus,40.64,84.74,22.87,1.37,40.54,24.3,94.8,78.45,Moderada
2017,1,2017-01-01,Norte,PA,Belém,34.53,100.87,26.85,0.42,37.74,22.5,69.4,70.11,Moderada
2017,1,2017-01-01,Norte,PA,Santarém,36.77,71.41,22.68,0.91,59.31,20.5,49.3,69.82,Moderada
2017,1,2017-01-01,Norte,RO,Porto Velho,24.37,60.57,26.65,1.3,41.86,28.0,88.3,58.3,Moderada
2017,1,2017-01-01,Norte,TO,Palmas,35.32,36.3,22.06,0.81,38.95,26.2,92.9,56.77,Moderada
2017,1,2017-01-01,Nordeste,BA,Salvador,22.62,73.31,18.9,0.9,25.33,24.2,91.7,53.13,Moderada
2017,1,2017-01-01,Nordeste,BA,Feira de Santana,41.05,110.08,31.65,1.79,36.04,25.1,82.5,90.27,Ruim
2017,1,2017-01-01,Nordeste,PE,Recife,34.49,90.66,29.04,0.66,27.02,24.2,51.3,68.93,Moderada
2017,1,2017-01-01,Nordeste,PE,Jaboatão dos Guararapes,40.4,93.65,21.09,1.01,40.86,23.9,66.6,77.2,Moderada
2017,1,2017-01-01,Nordeste,CE,Fortaleza,35.04,71.58,18.28,1.27,50.07,27.1,76.9,69.19,Moderada
2017,1,2017-01-01,Nordeste,CE,Juazeiro do Norte,26.28,46.39,22.67,1.66,16.86,27.2,46.4,55.87,Moderada
2017,1,2017-01-01,Nordeste,MA,São Luís,38.5,72.45,19.12,0.39,39.6,26.7,54.1,64.6,Moderada
2017,1,2017-01-01,Nordeste,PB,João Pessoa,34.27,88.0,27.24,1.69,23.57,23.1,73.7,75.54,Moderada
2017,1,2017-01-01,Centro-Oeste,DF,Brasília,19.08,69.74,34.58,1.67,48.61,26.7,62.8,61.51,Moderada
2017,1,2017-01-01,Centro-Oeste,GO,Goiânia,55.89,84.47,17.48,1.47,32.05,26.6,48.6,90.76,Ruim
2017,1,2017-01-01,Centro-Oeste,GO,Aparecida de Goiânia,32.72,51.62,37.11,0.36,28.01,23.0,48.8,57.29,Moderada
2017,1,2017-01-01,Centro-Oeste,MT,Cuiabá,18.48,74.12,23.96,0.62,43.28,31.4,40.0,50.43,Moderada
2017,1,2017-01-01,Centro-Oeste,MS,Campo Grande,41.37,78.58,39.8,1.46,39.47,25.8,81.1,82.49,Ruim
2017,1,2017-01-01,Sudeste,SP,São Paulo,38.93,78.17,22.3,0.33,42.58,24.3,63.3,67.08,Moderada
2017,1,2017-01-01,Sudeste,SP,Campinas,36.45,79.6,13.82,1.43,44.17,25.5,94.6,72.05,Moderada
2017,1,2017-01-01,Sudeste,SP,Ribeirão Preto,40.72,67.61,24.11,1.36,44.19,25.1,93.8,74.87,Moderada
2017,1,2017-01-01,Sudeste,RJ,Rio de Janeiro,23.14,94.2,24.06,1.06,31.09,27.5,87.4,61.98,Moderada
2017,1,2017-01-01,Sudeste,RJ,Niterói,33.17,50.25,40.62,0.44,37.93,24.9,67.2,59.89,Moderada
2017,1,2017-01-01,Sudeste,RJ,Nova Iguaçu,32.64,57.61,19.2,1.03,42.87,28.9,62.2,61.14,Moderada
2017,1,2017-01-01,Sudeste,RJ,Petrópolis,33.13,89.75,30.87,0.98,56.86,24.0,92.8,73.53,Moderada
2017,1,2017-01-01,Sudeste,MG,Belo Horizonte,18.64,58.81,18.74,1.03,42.21,22.3,86.7,48.61,Boa
2017,1,2017-01-01,Sudeste,MG,Uberlândia,25.01,92.85,21.34,0.3,35.65,23.8,41.3,57.05,Moderada
2017,1,2017-01-01,Sudeste,MG,Juiz de Fora,34.92,65.97,27.13,0.37,37.49,22.5,93.4,61.4,Moderada
2017,1,2017-01-01,Sudeste,ES,Vitória,36.06,64.77,25.54,0.91,41.91,20.9,47.4,66.53,Moderada
2017,1,2017-01-01,Sudeste,ES,Vila Velha,43.07,40.89,16.61,1.68,34.46,23.3,63.4,70.05,Moderada
2017,1,2017-01-01,Sudeste,ES,Serra,38.25,74.29,8.42,0.94,45.29,25.2,78.4,67.15,Moderada
2017,1,2017-01-01,Sul,PR,Curitiba,25.17,86.42,39.76,1.14,24.89,24.7,76.9,65.81,Moderada
2017,1,2017-01-01,Sul,PR,Londrina,22.83,82.39,20.31,0.46,44.68,24.0,45.9,54.37,Moderada
2017,1,2017-01-01,Sul,SC,Florianópolis,29.01,64.39,21.48,1.27,48.43,27.6,44.6,62.61,Moderada
2017,1,2017-01-01,Sul,SC,Joinville,25.74,76.43,32.17,1.03,37.79,27.2,72.1,62.33,Moderada
2017,1,2017-01-01,Sul,RS,Porto Alegre,34.78,72.17,31.94,0.66,36.55,25.0,41.0,66.28,Moderada
2017,1,2017-01-01,Sul,RS,Caxias do Sul,9.51,58.58,34.43,0.6,44.88,26.6,67.4,41.13,Boa
2017,2,2017-02-01,Norte,AM,Manaus,21.87,87.42,30.42,1.66,42.48,26.4,79.8,66.7,Moderada
2017,2,2017-02-01,Norte,PA,Belém,27.65,60.9,36.83,1.68,28.14,21.8,41.8,65.58,Moderada
2017,2,2017-02-01,Norte,PA,Santarém,25.52,74.89,32.96,0.8,35.23,24.2,40.1,59.88,Moderada
2017,2,2017-02-01,Norte,RO,Porto Velho,44.18,57.9,28.81,0.47,36.14,26.2,41.2,68.81,Moderada
2017,2,2017-02-01,Norte,TO,Palmas,29.95,72.55,28.72,1.64,49.8,27.7,80.4,70.41,Moderada
2017,2,2017-02-01,Nordeste,BA,Salvador,40.38,62.52,18.76,1.39,28.01,27.8,86.3,70.62,Moderada
2017,2,2017-02-01,Nordeste,BA,Feira de Santana,20.9,63.95,29.17,1.07,44.19,24.8,61.4,55.09,Moderada
2017,2,2017-02-01,Nordeste,PE,Recife,39.82,81.69,17.95,0.96,28.12,26.2,65.6,71.27,Moderada
2017,2,2017-02-01,Nordeste,PE,Jaboatão dos Guararapes,31.61,53.38,21.25,0.66,35.73,23.4,58.9,55.92,Moderada
2017,2,2017-02-01,Nordeste,CE,Fortaleza,39.34,69.12,24.76,0.53,51.03,26.9,78.0,68.23,Moderada
2017,2,2017-02-01,Nordeste,CE,Juazeiro do Norte,47.97,49.18,16.97,1.58,31.68,25.2,93.1,75.49,Moderada
2017,2,2017-02-01,Nordeste,MA,São Luís,33.32,83.3,29.59,0.39,53.8,23.0,93.6,66.7,Moderada
2017,2,2017-02-01,Nordeste,PB,João Pessoa,30.64,65.56,28.72,1.24,24.71,22.2,92.2,63.52,Moderada
2017,2,2017-02-01,Centro-Oeste,DF,Brasília,32.89,53.72,26.39,1.02,37.6,25.3,69.1,61.57,Moderada
2017,2,2017-02-01,Centro-Oeste,GO,Goiânia,34.33,61.95,19.17,1.18,42.69,28.4,73.3,64.91,Moderada
2017,2,2017-02-01,Centro-Oeste,GO,Aparecida de Goiânia,37.36,86.27,18.94,1.12,45.63,23.1,71.8,73.47,Moderada
2017,2,2017-02-01,Centro-Oeste,MT,Cuiabá,32.46,33.12,34.84,1.39,36.64,25.3,61.4,60.99,Moderada
2017,2,2017-02-01,Centro-Oeste,MS,Campo Grande,33.71,71.48,16.6,1.36,30.4,20.9,55.0,66.31,Moderada
2017,2,2017-02-01,Sudeste,SP,São Paulo,46.58,86.61,28.6,1.59,52.82,25.0,67.1,88.73,Ruim
2017,2,2017-02-01,Sudeste,SP,Campinas,27.05,75.04,17.16,1.79,41.61,26.9,90.6,65.9,Moderada
2017,2,2017-02-01,Sudeste,SP,Ribeirão Preto,13.79,66.43,22.85,1.38,15.9,26.1,57.7,47.4,Boa
2017,2,2017-02-01,Sudeste,RJ,Rio de Janeiro,34.82,106.69,13.64,1.63,32.04,24.7,46.3,77.67,Moderada
2017,2,2017-02-01,Sudeste,RJ,Niterói,64.12,40.14,8.49,1.34,53.91,23.4,53.0,85.95,Ruim
2017,2,2017-02-01,Sudeste,RJ,Nova Iguaçu,37.04,51.07,35.09,1.66,35.55,27.0,69.1,71.71,Moderada
2017,2,2017-02-01,Sudeste,RJ,Petrópolis,44.08,82.52,24.79,0.8,42.03,21.5,67.9,77.13,Moderada
2017,2,2017-02-01,Sudeste,MG,Belo Horizonte,16.47,69.2,17.19,1.41,38.34,24.3,64.6,51.5,Moderada
2017,2,2017-02-01,Sudeste,MG,Uberlândia,35.12,99.68,24.22,1.63,32.79,27.3,44.3,78.87,Moderada
2017,2,2017-02-01,Sudeste,MG,Juiz de Fora,34.98,75.79,19.36,1.08,37.1,26.3,86.7,67.66,Moderada
2017,2,2017-02-01,Sudeste,ES,Vitória,27.78,76.21,15.13,1.24,36.45,28.7,76.6,61.36,Moderada
2017,2,2017-02-01,Sudeste,ES,Vila Velha,35.74,88.9,21.84,1.37,32.7,22.3,58.8,74.06,Moderada
2017,2,2017-02-01,Sudeste,ES,Serra,54.06,79.52,31.9,1.4,32.44,21.9,80.8,90.92,Ruim
2017,2,2017-02-01,Sul,PR,Curitiba,35.1,86.67,15.86,1.03,34.89,25.2,79.0,68.96,Moderada
2017,2,2017-02-01,Sul,PR,Londrina,29.51,48.2,19.25,1.32,41.87,24.0,55.2,58.15,Moderada
2017,2,2017-02-01,Sul,SC,Florianópolis,44.38,95.29,17.27,1.2,32.75,24.3,90.8,80.98,Ruim
2017,2,2017-02-01,Sul,SC,Joinville,23.08,84.14,29.37,0.48,36.01,22.2,72.7,56.57,Moderada
2017,2,2017-02-01,Sul,RS,Porto Alegre,39.65,99.52,24.26,0.58,51.33,28.9,82.7,76.38,Moderada
2017,2,2017-02-01,Sul,RS,Caxias do Sul,46.86,73.47,37.8,0.45,42.05,28.6,90.8,77.82,Moderada
2017,3,2017-03-01,Norte,AM,Manaus,41.54,83.28,11.34,1.3,29.47,26.7,74.6,74.36,Moderada
2017,3,2017-03-01,Norte,PA,Belém,53.17,39.11,18.99,1.72,42.82,25.7,47.0,80.4,Ruim
2017,3,2017-03-01,Norte,PA,Santarém,38.15,85.84,18.4,1.13,42.46,27.3,48.4,73.7,Moderada
2017,3,2017-03-01,Norte,RO,Porto Velho,25.29,90.41,32.03,1.49,29.8,28.1,84.8,68.25,Moderada
2017,3,2017-03-01,Norte,TO,Palmas,35.28,77.04,30.88,0.35,56.15,22.4,54.0,67.12,Moderada
2017,3,2017-03-01,Nordeste,BA,Salvador,59.47,63.03,31.09,0.67,52.16,30.1,55.2,87.61,Ruim
2017,3,2017-03-01,Nordeste,BA,Feira de Santana,38.59,82.02,35.74,0.77,36.44,30.1,81.7,73.99,Moderada
2017,3,2017-03-01,Nordeste,PE,Recife,38.18,65.17,12.52,0.96,38.05,26.2,87.6,65.27,Moderada
2017,3,2017-03-01,Nordeste,PE,Jaboatão dos Guararapes,33.45,58.84,38.35,0.47,26.65,24.5,62.5,60.79,Moderada
2017,3,2017-03-01,Nordeste,CE,Fortaleza,22.48,70.06,19.12,1.49,49.99,18.0,50.0,59.47,Moderada
2017,3,2017-03-01,Nordeste,CE,Juazeiro do Norte,33.19,52.96,23.9,0.45,39.49,25.8,52.8,56.6,Moderada
2017,3,2017-03-01,Nordeste,MA,São Luís,43.22,78.51,27.52,1.02,24.68,23.1,87.4,76.04,Moderada
2017,3,2017-03-01,Nordeste,PB,João Pessoa,45.45,70.76,20.37,1.35,38.1,28.2,51.5,78.34,Moderada
2017,3,2017-03-01,Centro-Oeste,DF,Brasília,44.66,49.24,34.82,1.07,52.68,21.8,69.2,75.0,Moderada
2017,3,2017-03-01,Centro-Oeste,GO,Goiânia,36.13,61.33,27.96,0.49,30.8,23.9,72.2,61.85,Moderada
2017,3,2017-03-01,Centro-Oeste,GO,Aparecida de Goiânia,26.73,62.68,16.52,0.43,52.01,27.3,61.7,52.49,Moderada
2017,3,2017-03-01,Centro-Oeste,MT,Cuiabá,46.98,76.01,18.31,1.36,41.11,26.4,41.9,80.89,Ruim
2017,3,2017-03-01,Centro-Oeste,MS,Campo Grande,35.88,92.2,32.57,1.03,30.03,21.9,44.3,74.74,Moderada
2017,3,2017-03-01,Sudeste,SP,São Paulo,24.4,101.03,21.11,1.42,42.35,22.8,79.9,68.11,Moderada
2017,3,2017-03-01,Sudeste,SP,Campinas,28.96,94.08,34.93,0.38,28.16,28.0,87.3,64.16,Moderada
2017,3,2017-03-01,Sudeste,SP,Ribeirão Preto,31.9,53.27,25.31,0.33,42.8,27.9,76.9,55.31,Moderada
2017,3,2017-03-01,Sudeste,RJ,Rio de Janeiro,37.27,89.82,14.31,0.99,52.05,22.5,51.4,72.71,Moderada
2017,3,2017-03-01,Sudeste,RJ,Niterói,33.11,73.65,24.27,0.84,48.63,26.6,62.2,65.86,Moderada
2017,3,2017-03-01,Sudeste,RJ,Nova Iguaçu,22.14,33.08,14.7,1.05,23.52,26.7,44.9,42.64,Boa
2017,3,2017-03-01,Sudeste,RJ,Petrópolis,21.21,75.21,17.93,0.52,45.61,23.4,79.0,51.07,Moderada
2017,3,2017-03-01,Sudeste,MG,Belo Horizonte,13.28,109.88,25.74,1.67,30.92,22.2,81.9,62.33,Moderada
2017,3,2017-03-01,Sudeste,MG,Uberlândia,28.2,64.23,27.97,1.67,51.98,25.8,78.6,66.95,Moderada
2017,3,2017-03-01,Sudeste,MG,Juiz de Fora,36.75,78.57,30.68,1.79,30.28,27.0,41.9,77.72,Moderada
2017,3,2017-03-01,Sudeste,ES,Vitória,37.22,49.0,16.31,0.58,17.88,21.5,69.3,56.26,Moderada
2017,3,2017-03-01,Sudeste,ES,Vila Velha,37.61,34.34,23.57,0.9,30.53,26.7,42.5,58.61,Moderada
2017,3,2017-03-01,Sudeste,ES,Serra,40.53,91.71,31.74,1.31,32.05,29.6,64.4,81.04,Ruim
2017,3,2017-03-01,Sul,PR,Curitiba,42.55,77.48,30.43,1.72,53.78,20.6,48.3,84.41,Ruim
2017,3,2017-03-01,Sul,PR,Londrina,51.83,69.08,25.23,1.67,38.91,23.9,64.5,87.47,Ruim
2017,3,2017-03-01,Sul,SC,Florianópolis,32.96,63.2,17.1,0.86,45.62,23.7,50.2,61.18,Moderada
2017,3,2017-03-01,Sul,SC,Joinville,46.57,104.86,26.4,1.45,42.93,29.1,75.5,90.66,Ruim
2017,3,2017-03-01,Sul,RS,Porto Alegre,35.64,56.97,26.53,1.5,35.79,23.5,67.8,68.51,Moderada
2017,3,2017-03-01,Sul,RS,Caxias do Sul,25.56,63.91,16.23,1.12,36.03,28.4,56.1,55.64,Moderada
2017,4,2017-04-01,Norte,AM,Manaus,22.93,83.74,7.01,0.38,52.35,18.8,74.1,51.59,Moderada
2017,4,2017-04-01,Norte,PA,Belém,49.57,53.55,1.0,0.73,42.25,20.8,72.9,68.3,Moderada
2017,4,2017-04-01,Norte,PA,Santarém,25.28,56.55,28.97,0.65,29.54,26.5,41.4,52.32,Moderada
2017,4,2017-04-01,Norte,RO,Porto Velho,48.21,99.51,23.76,1.77,31.86,28.1,90.0,91.55,Ruim
2017,4,2017-04-01,Norte,TO,Palmas,31.12,80.55,11.44,1.58,45.73,30.6,68.0,68.23,Moderada
2017,4,2017-04-01,Nordeste,BA,Salvador,21.34,107.25,28.76,1.58,53.92,26.9,67.8,71.27,Moderada
2017,4,2017-04-01,Nordeste,BA,Feira de Santana,47.41,79.64,9.88,0.68,47.38,21.0,41.7,75.19,Moderada
2017,4,2017-04-01,Nordeste,PE,Recife,40.98,55.43,28.06,0.78,57.28,25.6,63.6,69.71,Moderada
2017,4,2017-04-01,Nordeste,PE,Jaboatão dos Guararapes,36.59,66.93,28.89,0.45,43.84,24.1,42.4,64.88,Moderada
2017,4,2017-04-01,Nordeste,CE,Fortaleza,35.6,81.12,22.48,1.62,21.71,25.6,43.7,73.05,Moderada
2017,4,2017-04-01,Nordeste,CE,Juazeiro do Norte,23.49,52.5,27.76,1.32,48.32,26.9,42.5,56.64,Moderada
2017,4,2017-04-01,Nordeste,MA,São Luís,34.35,52.3,17.41,1.11,47.09,23.7,76.1,61.89,Moderada
2017,4,2017-04-01,Nordeste,PB,João Pessoa,39.38,49.02,45.2,1.59,38.27,21.5,42.8,75.52,Moderada
2017,4,2017-04-01,Centro-Oeste,DF,Brasília,33.69,57.51,34.29,1.33,39.96,25.1,42.3,67.91,Moderada
2017,4,2017-04-01,Centro-Oeste,GO,Goiânia,41.54,58.55,19.02,0.41,32.33,23.2,46.2,63.32,Moderada
2017,4,2017-04-01,Centro-Oeste,GO,Aparecida de Goiânia,39.95,82.95,15.32,0.7,37.31,23.8,52.7,69.83,Moderada
2017,4,2017-04-01,Centro-Oeste,MT,Cuiabá,34.44,94.98,34.36,0.79,44.09,24.3,40.0,74.09,Moderada
2017,4,2017-04-01,Centro-Oeste,MS,Campo Grande,40.95,54.44,41.9,1.73,38.44,23.4,93.4,78.62,Moderada
2017,4,2017-04-01,Sudeste,SP,São Paulo,24.37,86.48,19.36,0.72,30.43,26.8,60.2,57.19,Moderada
2017,4,2017-04-01,Sudeste,SP,Campinas,39.98,69.5,34.52,1.09,27.37,20.6,41.5,73.43,Moderada
2017,4,2017-04-01,Sudeste,SP,Ribeirão Preto,33.16,77.78,27.56,0.89,35.03,21.9,71.7,66.84,Moderada
2017,4,2017-04-01,Sudeste,RJ,Rio de Janeiro,34.28,61.75,17.76,1.34,46.07,28.6,55.2,66.04,Moderada
2017,4,2017-04-01,Sudeste,RJ,Niterói,45.91,44.73,36.95,1.77,38.49,24.5,65.8,79.78,Moderada
2017,4,2017-04-01,Sudeste,RJ,Nova Iguaçu,49.39,47.28,32.77,1.33,32.97,22.4,88.5,78.37,Moderada
2017,4,2017-04-01,Sudeste,RJ,Petrópolis,24.82,33.43,25.45,1.71,44.04,26.0,64.6,55.15,Moderada
2017,4,2017-04-01,Sudeste,MG,Belo Horizonte,17.19,41.75,39.22,0.55,47.0,26.9,51.2,44.8,Boa
2017,4,2017-04-01,Sudeste,MG,Uberlândia,40.57,71.83,27.33,0.91,30.81,18.2,64.3,71.66,Moderada
2017,4,2017-04-01,Sudeste,MG,Juiz de Fora,33.33,64.89,19.68,0.37,19.45,28.4,82.3,56.07,Moderada
2017,4,2017-04-01,Sudeste,ES,Vitória,27.67,92.22,28.14,0.69,43.04,24.3,48.1,64.81,Moderada
2017,4,2017-04-01,Sudeste,ES,Vila Velha,38.68,47.93,36.59,1.04,42.63,25.3,42.5,68.57,Moderada
2017,4,2017-04-01,Sudeste,ES,Serra,22.58,33.66,37.35,0.65,51.19,28.0,94.4,48.43,Boa
2017,4,2017-04-01,Sul,PR,Curitiba,42.58,73.41,29.53,1.2,35.72,28.7,58.1,77.26,Moderada
2017,4,2017-04-01,Sul,PR,Londrina,28.56,95.7,19.83,1.41,45.09,21.3,55.9,70.41,Moderada
2017,4,2017-04-01,Sul,SC,Florianópolis,41.13,58.84,20.86,1.34,53.23,20.7,40.6,73.02,Moderada
2017,4,2017-04-01,Sul,SC,Joinville,33.24,84.68,38.44,0.99,48.27,28.1,75.8,73.43,Moderada
2017,4,2017-04-01,Sul,RS,Porto Alegre,41.35,84.86,35.37,1.28,36.57,23.1,79.7,81.17,Ruim
2017,4,2017-04-01,Sul,RS,Caxias do Sul,40.62,59.6,19.24,0.58,43.48,20.8,44.7,65.23,Moderada
2017,5,2017-05-01,Norte,AM,Manaus,35.53,36.94,8.19,0.34,33.51,24.5,89.1,49.33,Boa
2017,5,2017-05-01,Norte,PA,Belém,27.14,97.13,21.75,1.38,54.5,27.8,57.5,70.63,Moderada
2017,5,2017-05-01,Norte,PA,Santarém,19.55,72.47,13.77,0.57,50.75,23.5,57.9,48.81,Boa
2017,5,2017-05-01,Norte,RO,Porto Velho,22.59,46.72,28.91,1.35,29.61,25.5,62.8,53.03,Moderada
2017,5,2017-05-01,Norte,TO,Palmas,35.11,57.95,31.9,1.39,23.15,21.0,84.7,67.53,Moderada
2017,5,2017-05-01,Nordeste,BA,Salvador,46.92,59.2,16.25,0.94,52.98,27.1,90.5,73.88,Moderada
2017,5,2017-05-01,Nordeste,BA,Feira de Santana,25.36,94.53,9.46,0.81,32.83,22.3,83.1,58.57,Moderada
2017,5,2017-05-01,Nordeste,PE,Recife,23.12,71.96,23.17,0.69,27.9,23.4,91.7,52.94,Moderada
2017,5,2017-05-01,Nordeste,PE,Jaboatão dos Guararapes,27.64,69.48,25.32,1.71,30.13,19.5,65.9,65.29,Moderada
2017,5,2017-05-01,Nordeste,CE,Fortaleza,42.48,98.27,16.14,1.68,49.72,27.5,40.1,85.24,Ruim
2017,5,2017-05-01,Nordeste,CE,Juazeiro do Norte,27.55,79.14,33.55,1.5,53.03,23.2,78.6,70.29,Moderada
2017,5,2017-05-01,Nordeste,MA,São Luís,20.39,71.48,15.31,1.69,44.73,18.6,81.1,58.04,Moderada
2017,5,2017-05-01,Nordeste,PB,João Pessoa,27.65,60.39,26.2,1.27,46.91,24.1,54.1,61.41,Moderada
2017,5,2017-05-01,Centro-Oeste,DF,Brasília,40.09,36.57,25.65,1.59,36.8,26.6,46.8,68.06,Moderada
